observationURI,sequenceNumber,obsID,collection,observationID,algorithm_name,type,intent
b'caom:NOAO/c4d_140715_010135_opi_Y_v1',,b'00000000-0000-0000-82f5-6d9181761847',b'NOAO',b'c4d_140715_010135_opi_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_010135_ooi_Y_v1',,b'00000000-0000-0000-88df-f918691b1437',b'NOAO',b'c4d_140715_010135_ooi_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_010135_opd_Y_v1',,b'00000000-0000-0000-a243-93b06fd59ce8',b'NOAO',b'c4d_140715_010135_opd_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c13a_050710_101357_ori',,b'00000000-0000-0000-a96e-2c93d47d92b9',b'NOAO',b'c13a_050710_101357_ori',b'exposure',b'',b'science'
b'caom:NOAO/c09i_080205_101351_zri',,b'00000000-0000-0000-8e49-958d26cecdc9',b'NOAO',b'c09i_080205_101351_zri',b'exposure',b'',b'science'
b'caom:NOAO/c13a_060623_101355_ori',,b'00000000-0000-0000-8363-b098f3a70929',b'NOAO',b'c13a_060623_101355_ori',b'exposure',b'',b'science'
b'caom:NOAO/k4n_090112_101359_ori',,b'00000000-0000-0000-bf86-b16da956368b',b'NOAO',b'k4n_090112_101359_ori',b'exposure',b'object',b'science'
b'caom:NOAO/kww_161213_101354_ori',,b'00000000-0000-0000-8110-861fd403e883',b'NOAO',b'kww_161213_101354_ori',b'exposure',b'',b'science'
b'caom:NOAO/k21f_041222_101353_ori',,b'00000000-0000-0000-adae-510a5aa5f4ad',b'NOAO',b'k21f_041222_101353_ori',b'exposure',b'',b'science'
b'caom:NOAO/c09i_080820_101354_ori',,b'00000000-0000-0000-b978-f0001cc8ec56',b'NOAO',b'c09i_080820_101354_ori',b'exposure',b'',b'science'
b'caom:NOAO/kww_140524_101359_ori',,b'00000000-0000-0000-bef7-4dd7755e5ca2',b'NOAO',b'kww_140524_101359_ori',b'exposure',b'',b'science'
b'caom:NOAO/k21i_140524_101352_ori',,b'00000000-0000-0000-95c0-5407236e6c77',b'NOAO',b'k21i_140524_101352_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15e_140214_101357_cri',,b'00000000-0000-0000-a26a-eb9b8c8f8e81',b'NOAO',b'c15e_140214_101357_cri',b'exposure',b'',b'science'
b'caom:NOAO/c4i_070724_101354_uri',,b'00000000-0000-0000-b9a8-6652921a47fc',b'NOAO',b'c4i_070724_101354_uri',b'exposure',b'',b'science'
b'caom:NOAO/c15e_150929_110135_dri',,b'00000000-0000-0000-881e-f922e899e356',b'NOAO',b'c15e_150929_110135_dri',b'exposure',b'',b'science'
b'caom:NOAO/c13a_170322_010135_ori',,b'00000000-0000-0000-a264-4f738e8fe409',b'NOAO',b'c13a_170322_010135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4f_070601_110135_ori',,b'00000000-0000-0000-9cce-ed74030879e6',b'NOAO',b'k4f_070601_110135_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15s_040922_101354_cri',,b'00000000-0000-0000-9e32-e599037daa1e',b'NOAO',b'c15s_040922_101354_cri',b'exposure',b'',b'science'
b'caom:NOAO/ct3910135',,b'00000000-0000-0000-b374-a6045ae68d45',b'NOAO',b'ct3910135',b'exposure',b'',b'science'
b'caom:NOAO/c4s_050522_210135_zri',,b'00000000-0000-0000-9e65-e679bfb82c53',b'NOAO',b'c4s_050522_210135_zri',b'exposure',b'',b'science'
b'caom:NOAO/k4f_040921_101350_ori',,b'00000000-0000-0000-8d0e-efaaef09bff3',b'NOAO',b'k4f_040921_101350_ori',b'exposure',b'',b'science'
b'caom:NOAO/c13a_071027_210135_fri',,b'00000000-0000-0000-8c3d-666f0f26d053',b'NOAO',b'c13a_071027_210135_fri',b'exposure',b'',b'science'
b'caom:NOAO/c13a_140522_101352_ori',,b'00000000-0000-0000-ac5c-b927b47c7437',b'NOAO',b'c13a_140522_101352_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15s_060315_101351_fri',,b'00000000-0000-0000-bbb9-d8a179710162',b'NOAO',b'c15s_060315_101351_fri',b'exposure',b'',b'science'
b'caom:NOAO/c15s_060313_210135_fri',,b'00000000-0000-0000-9118-997c018753ad',b'NOAO',b'c15s_060313_210135_fri',b'exposure',b'',b'science'
b'caom:NOAO/ct2101356',,b'00000000-0000-0000-b6d8-1c8d235e0554',b'NOAO',b'ct2101356',b'exposure',b'',b'science'
b'caom:NOAO/k4n_161025_101359_ori',,b'00000000-0000-0000-916d-9e4cbb64ff93',b'NOAO',b'k4n_161025_101359_ori',b'exposure',b'object',b'science'
b'caom:NOAO/ct2101357',,b'00000000-0000-0000-ae29-ffcefe4f3100',b'NOAO',b'ct2101357',b'exposure',b'',b'science'
b'caom:NOAO/k4n_161025_101359_okd_KXs_v1',,b'00000000-0000-0000-97b2-5f2bb79982e8',b'NOAO',b'k4n_161025_101359_okd_KXs_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_ooi_KXs_v1',,b'00000000-0000-0000-86e8-3b9d9f632d03',b'NOAO',b'k4n_161025_101359_ooi_KXs_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_opg1_KXs_v1.png',,b'00000000-0000-0000-9e98-37111927c3ec',b'NOAO',b'k4n_161025_101359_opg1_KXs_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_oog1_KXs_v1.png',,b'00000000-0000-0000-8b6a-27335aef12d8',b'NOAO',b'k4n_161025_101359_oog1_KXs_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/ct2101350',,b'00000000-0000-0000-8f05-3a82a1e694e2',b'NOAO',b'ct2101350',b'exposure',b'',b'science'
b'caom:NOAO/k4n_161025_101359_okg2_KXs_v1.png',,b'00000000-0000-0000-9f27-2dc9f8d5eb03',b'NOAO',b'k4n_161025_101359_okg2_KXs_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_okg1_KXs_v1.png',,b'00000000-0000-0000-bb91-00aa71d6442b',b'NOAO',b'k4n_161025_101359_okg1_KXs_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_oki_KXs_v1',,b'00000000-0000-0000-85e6-66a705a669b7',b'NOAO',b'k4n_161025_101359_oki_KXs_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_oog2_KXs_v1.png',,b'00000000-0000-0000-9141-613823fc2776',b'NOAO',b'k4n_161025_101359_oog2_KXs_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_ood_KXs_v1',,b'00000000-0000-0000-82c1-bccc6b82c3b2',b'NOAO',b'k4n_161025_101359_ood_KXs_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_opi_KXs_v1',,b'00000000-0000-0000-81a3-6fbdd55a5e45',b'NOAO',b'k4n_161025_101359_opi_KXs_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_opg2_KXs_v1.png',,b'00000000-0000-0000-b2db-82e525878905',b'NOAO',b'k4n_161025_101359_opg2_KXs_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_161025_101359_opd_KXs_v1',,b'00000000-0000-0000-ba52-3f96230cff8d',b'NOAO',b'k4n_161025_101359_opd_KXs_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160314_101359_ori',,b'00000000-0000-0000-a37d-d14ab93f2f0d',b'NOAO',b'k4m_160314_101359_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160314_101359_ood_zd_v1',,b'00000000-0000-0000-801f-456ad2cf3420',b'NOAO',b'k4m_160314_101359_ood_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160314_101359_oow_zd_v1',,b'00000000-0000-0000-ae13-23e9a1388a7f',b'NOAO',b'k4m_160314_101359_oow_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160314_101359_ooi_zd_v1',,b'00000000-0000-0000-911e-c0861e10673b',b'NOAO',b'k4m_160314_101359_ooi_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160314_101359_ood_zd_v2',,b'00000000-0000-0000-853a-9f31b1f4d1cb',b'NOAO',b'k4m_160314_101359_ood_zd_v2',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160314_101359_ooi_zd_v2',,b'00000000-0000-0000-a328-4584ccd8b7d9',b'NOAO',b'k4m_160314_101359_ooi_zd_v2',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160314_101359_oow_zd_v2',,b'00000000-0000-0000-9f6b-f5538afcf337',b'NOAO',b'k4m_160314_101359_oow_zd_v2',b'exposure',b'object',b'science'
b'caom:NOAO/ct2101351',,b'00000000-0000-0000-951a-16a740406953',b'NOAO',b'ct2101351',b'exposure',b'',b'science'
b'caom:NOAO/ct2101355',,b'00000000-0000-0000-a0d2-0159abf1baee',b'NOAO',b'ct2101355',b'exposure',b'',b'science'
b'caom:NOAO/ct2101352',,b'00000000-0000-0000-9aa3-85bff22ba861',b'NOAO',b'ct2101352',b'exposure',b'',b'science'
b'caom:NOAO/ct2101358',,b'00000000-0000-0000-a0c0-0b7a4d316351',b'NOAO',b'ct2101358',b'exposure',b'',b'science'
b'caom:NOAO/ct2101354',,b'00000000-0000-0000-a699-7bc3a81deac1',b'NOAO',b'ct2101354',b'exposure',b'',b'science'
b'caom:NOAO/c4d_140715_101351_ori',,b'00000000-0000-0000-aa9c-9037394979a8',b'NOAO',b'c4d_140715_101351_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_101351_opw_z_v1',,b'00000000-0000-0000-a31a-b832c5a2005d',b'NOAO',b'c4d_140715_101351_opw_z_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_101351_ood_z_v1',,b'00000000-0000-0000-8403-d310ffed02a2',b'NOAO',b'c4d_140715_101351_ood_z_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_101351_oow_z_v1',,b'00000000-0000-0000-84d9-4c7db8d6274b',b'NOAO',b'c4d_140715_101351_oow_z_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_101351_opd_z_v1',,b'00000000-0000-0000-911b-56344b4d9475',b'NOAO',b'c4d_140715_101351_opd_z_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_101351_opi_z_v1',,b'00000000-0000-0000-8346-e953793fa36b',b'NOAO',b'c4d_140715_101351_opi_z_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_140715_101351_ooi_z_v1',,b'00000000-0000-0000-8048-171858da9c06',b'NOAO',b'c4d_140715_101351_ooi_z_v1',b'exposure',b'object',b'science'
b'caom:NOAO/ct2101353',,b'00000000-0000-0000-aa63-cff7b57f3779',b'NOAO',b'ct2101353',b'exposure',b'',b'science'
b'caom:NOAO/ct2101359',,b'00000000-0000-0000-b602-537e59809dcd',b'NOAO',b'ct2101359',b'exposure',b'',b'science'
b'caom:NOAO/c4ai_161210_010135_ori_426000',,b'00000000-0000-0000-9d53-c18c96bfbf43',b'NOAO',b'c4ai_161210_010135_ori_426000',b'exposure',b'object',b'science'
b'caom:NOAO/tu1101357',,b'00000000-0000-0000-8ad6-524eafacade7',b'NOAO',b'tu1101357',b'exposure',b'object',b'science'
b'caom:NOAO/tu1101353',,b'00000000-0000-0000-b36f-86bae4fe3128',b'NOAO',b'tu1101353',b'exposure',b'object',b'science'
b'caom:NOAO/tu1101352',,b'00000000-0000-0000-8e66-131beda933d8',b'NOAO',b'tu1101352',b'exposure',b'object',b'science'
b'caom:NOAO/tu1101350',,b'00000000-0000-0000-a6d8-a810a1624104',b'NOAO',b'tu1101350',b'exposure',b'object',b'science'
b'caom:NOAO/tu1101355',,b'00000000-0000-0000-b360-ba36b556f74c',b'NOAO',b'tu1101355',b'exposure',b'object',b'science'
b'caom:NOAO/tu1101359',,b'00000000-0000-0000-a10b-a31cfe22e704',b'NOAO',b'tu1101359',b'exposure',b'object',b'science'
b'caom:NOAO/c13a_050709_101358_ori',,b'00000000-0000-0000-b083-ce48520de18d',b'NOAO',b'c13a_050709_101358_ori',b'exposure',b'',b'science'
b'caom:NOAO/k4m_170505_101359_ori',,b'00000000-0000-0000-ad55-2553ad0920fa',b'NOAO',b'k4m_170505_101359_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_170505_101359_oow_zd_v1',,b'00000000-0000-0000-bf21-519e37d01a47',b'NOAO',b'k4m_170505_101359_oow_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_170505_101359_ood_zd_v1',,b'00000000-0000-0000-bc6b-490a3154c166',b'NOAO',b'k4m_170505_101359_ood_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_170505_101359_ooi_zd_v1',,b'00000000-0000-0000-ba9f-96e27cc8f2f8',b'NOAO',b'k4m_170505_101359_ooi_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_141208_101354_dri',,b'00000000-0000-0000-adca-8751f8c52311',b'NOAO',b'c15e_141208_101354_dri',b'exposure',b'',b'science'
b'caom:NOAO/c4s_060117_101358_zri',,b'00000000-0000-0000-a981-ea596d5dcce0',b'NOAO',b'c4s_060117_101358_zri',b'exposure',b'',b'science'
b'caom:NOAO/k09i_050521_101356_ori',,b'00000000-0000-0000-a2d0-f0215216f089',b'NOAO',b'k09i_050521_101356_ori',b'exposure',b'',b'science'
b'caom:NOAO/kww_161210_101351_ori',,b'00000000-0000-0000-86c6-e5d38a20a9f1',b'NOAO',b'kww_161210_101351_ori',b'exposure',b'',b'science'
b'caom:NOAO/k4f_071027_101358_ori',,b'00000000-0000-0000-a6ab-6966333bc401',b'NOAO',b'k4f_071027_101358_ori',b'exposure',b'',b'science'
b'caom:NOAO/k09i_050520_101353_ori',,b'00000000-0000-0000-8082-5d153cec6475',b'NOAO',b'k09i_050520_101353_ori',b'exposure',b'',b'science'
b'caom:NOAO/tu610135',,b'00000000-0000-0000-b359-b022354ffc83',b'NOAO',b'tu610135',b'exposure',b'object',b'science'
b'caom:NOAO/kww_170320_101353_ori',,b'00000000-0000-0000-ae15-0e74c72f522e',b'NOAO',b'kww_170320_101353_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_140522_101357_ori',,b'00000000-0000-0000-b0b7-80c846660f9e',b'NOAO',b'c15e_140522_101357_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15e_140522_110135_cri',,b'00000000-0000-0000-aa64-7e465b7cc791',b'NOAO',b'c15e_140522_110135_cri',b'exposure',b'',b'science'
b'caom:NOAO/c15e_150730_101355_ori',,b'00000000-0000-0000-9049-7319d2cf8f30',b'NOAO',b'c15e_150730_101355_ori',b'exposure',b'',b'science'
b'caom:NOAO/c13a_170319_010135_ori',,b'00000000-0000-0000-aa21-73d603b4cf9f',b'NOAO',b'c13a_170319_010135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/ct3310135',,b'00000000-0000-0000-b74d-6c9f2554060b',b'NOAO',b'ct3310135',b'exposure',b'',b'science'
b'caom:NOAO/pso_070908_101352_ori',,b'00000000-0000-0000-b742-db691732f4ba',b'NOAO',b'pso_070908_101352_ori',b'exposure',b'',b'science'
b'caom:NOAO/k09i_050519_101352_ori',,b'00000000-0000-0000-9725-41636157fcb3',b'NOAO',b'k09i_050519_101352_ori',b'exposure',b'',b'science'
b'caom:NOAO/k21f_041218_101356_ori',,b'00000000-0000-0000-9abe-fa1509587d6d',b'NOAO',b'k21f_041218_101356_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15e_150728_101350_cri',,b'00000000-0000-0000-b266-fffdc3376620',b'NOAO',b'c15e_150728_101350_cri',b'exposure',b'',b'science'
b'caom:NOAO/psi_070530_101350_ori',,b'00000000-0000-0000-90a4-31e357552bcb',b'NOAO',b'psi_070530_101350_ori',b'exposure',b'object',b'science'
b'caom:NOAO/kww_170319_101359_ori',,b'00000000-0000-0000-a3ec-f6b8b598f91a',b'NOAO',b'kww_170319_101359_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4f_080130_101356_ori',,b'00000000-0000-0000-a90a-eb1809482ebc',b'NOAO',b'k4f_080130_101356_ori',b'exposure',b'',b'science'
b'caom:NOAO/pso_150429_101356_ori',,b'00000000-0000-0000-81d4-3cae0830a5c2',b'NOAO',b'pso_150429_101356_ori',b'exposure',b'',b'science'
b'caom:NOAO/c09i_141206_010135_ori',,b'00000000-0000-0000-9d5d-c476afcc8749',b'NOAO',b'c09i_141206_010135_ori',b'exposure',b'',b'science'
b'caom:NOAO/ksb_170528_101352_ooi_g_v1',,b'00000000-0000-0000-8c38-b621d865c21b',b'NOAO',b'ksb_170528_101352_ooi_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/ksb_170528_101352_ood_g_v1',,b'00000000-0000-0000-b7e1-352c2d467cdd',b'NOAO',b'ksb_170528_101352_ood_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/ksb_170528_101352_oow_g_v1',,b'00000000-0000-0000-b17c-acb24dccf31b',b'NOAO',b'ksb_170528_101352_oow_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/ksb_170528_101352_ori',,b'00000000-0000-0000-a462-854db51449e3',b'NOAO',b'ksb_170528_101352_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c09i_040917_101350_sri',,b'00000000-0000-0000-8ad1-60a198dbbe16',b'NOAO',b'c09i_040917_101350_sri',b'exposure',b'',b'science'
b'caom:NOAO/c15s_040917_101352_fri',,b'00000000-0000-0000-8506-cf4c2bc7af6c',b'NOAO',b'c15s_040917_101352_fri',b'exposure',b'',b'science'
b'caom:NOAO/k4m_151119_110135_oki_zd_v1',,b'00000000-0000-0000-bbec-37a303a26125',b'NOAO',b'k4m_151119_110135_oki_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_151119_110135_ood_zd_v1',,b'00000000-0000-0000-8e8f-25b2ed4d0ed5',b'NOAO',b'k4m_151119_110135_ood_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_151119_110135_oow_zd_v1',,b'00000000-0000-0000-a6ea-ab21b4838196',b'NOAO',b'k4m_151119_110135_oow_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_151119_110135_ooi_zd_v1',,b'00000000-0000-0000-81b4-fee504e56d5e',b'NOAO',b'k4m_151119_110135_ooi_zd_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_151119_110135_ori',,b'00000000-0000-0000-b5cc-1f06978c42e1',b'NOAO',b'k4m_151119_110135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150619_101355_ori',,b'00000000-0000-0000-aaf4-0de2c8e726b1',b'NOAO',b'c4d_150619_101355_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150619_101355_opw_i_v1',,b'00000000-0000-0000-b3eb-20cecafd78cc',b'NOAO',b'c4d_150619_101355_opw_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150619_101355_ood_i_v1',,b'00000000-0000-0000-9c9d-f69b7a3b6929',b'NOAO',b'c4d_150619_101355_ood_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150619_101355_oow_i_v1',,b'00000000-0000-0000-8c94-6229916863ac',b'NOAO',b'c4d_150619_101355_oow_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150619_101355_ooi_i_v1',,b'00000000-0000-0000-87eb-df8ca6a80980',b'NOAO',b'c4d_150619_101355_ooi_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150619_101355_opd_i_v1',,b'00000000-0000-0000-b2ce-cf3314e99302',b'NOAO',b'c4d_150619_101355_opd_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150619_101355_opi_i_v1',,b'00000000-0000-0000-ad03-16fe5539dcfb',b'NOAO',b'c4d_150619_101355_opi_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c09i_140711_101356_ori',,b'00000000-0000-0000-9f40-3c6b6225720c',b'NOAO',b'c09i_140711_101356_ori',b'exposure',b'',b'science'
b'caom:NOAO/kwb_070720_101354_zri',,b'00000000-0000-0000-bdec-58daf8738649',b'NOAO',b'kwb_070720_101354_zri',b'exposure',b'',b'science'
b'caom:NOAO/k4f_060616_101351_ori',,b'00000000-0000-0000-b065-80b813fe5b6e',b'NOAO',b'k4f_060616_101351_ori',b'exposure',b'',b'science'
b'caom:NOAO/c09i_151118_010135_ori',,b'00000000-0000-0000-8a31-6c0c935b919d',b'NOAO',b'c09i_151118_010135_ori',b'exposure',b'',b'science'
b'caom:NOAO/c13a_140210_010135_ori',,b'00000000-0000-0000-a4b9-f183bb23b489',b'NOAO',b'c13a_140210_010135_ori',b'exposure',b'',b'science'
b'caom:NOAO/c4d_150925_010135_oow_Y_v1',,b'00000000-0000-0000-9369-5a9c850b9988',b'NOAO',b'c4d_150925_010135_oow_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150925_010135_ood_Y_v1',,b'00000000-0000-0000-bf9e-1a119b2d4374',b'NOAO',b'c4d_150925_010135_ood_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150925_010135_oki_Y_v1',,b'00000000-0000-0000-a1de-af270d999bbb',b'NOAO',b'c4d_150925_010135_oki_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150925_010135_opw_Y_v1',,b'00000000-0000-0000-bd13-4955ae507f5b',b'NOAO',b'c4d_150925_010135_opw_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150925_010135_opi_Y_v1',,b'00000000-0000-0000-a7a6-10bb16c0ab21',b'NOAO',b'c4d_150925_010135_opi_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150925_010135_ooi_Y_v1',,b'00000000-0000-0000-90ea-8b748dfc6ee0',b'NOAO',b'c4d_150925_010135_ooi_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150925_010135_opd_Y_v1',,b'00000000-0000-0000-88b8-6bca41af7daf',b'NOAO',b'c4d_150925_010135_opd_Y_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_150925_010135_ori',,b'00000000-0000-0000-85d9-71048c42e7ed',b'NOAO',b'c4d_150925_010135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k21f_060112_101354_ori',,b'00000000-0000-0000-98db-954951951e54',b'NOAO',b'k21f_060112_101354_ori',b'exposure',b'',b'science'
b'caom:NOAO/kww_150428_110135_ori',,b'00000000-0000-0000-8e63-abeb16ffd387',b'NOAO',b'kww_150428_110135_ori',b'exposure',b'',b'science'
b'caom:NOAO/k21i_071206_101350_ori',,b'00000000-0000-0000-8e32-ed1489e011bc',b'NOAO',b'k21i_071206_101350_ori',b'exposure',b'',b'science'
b'caom:NOAO/c4d_141221_010135_ood_g_a1',,b'00000000-0000-0000-bd31-731618af0c47',b'NOAO',b'c4d_141221_010135_ood_g_a1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_ooi_g_a1',,b'00000000-0000-0000-bea0-9b7740b98e1c',b'NOAO',b'c4d_141221_010135_ooi_g_a1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_oow_g_a1',,b'00000000-0000-0000-94de-f8afeb369e52',b'NOAO',b'c4d_141221_010135_oow_g_a1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_ooi_g_v1',,b'00000000-0000-0000-ae4d-b56250ba76f5',b'NOAO',b'c4d_141221_010135_ooi_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_opw_g_v1',,b'00000000-0000-0000-b5eb-27ef64fa439d',b'NOAO',b'c4d_141221_010135_opw_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_oow_g_v1',,b'00000000-0000-0000-a89e-b1336ccc5698',b'NOAO',b'c4d_141221_010135_oow_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_ood_g_v1',,b'00000000-0000-0000-b08e-f9c3887a584b',b'NOAO',b'c4d_141221_010135_ood_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_opd_g_v1',,b'00000000-0000-0000-aff1-580b7f15a07a',b'NOAO',b'c4d_141221_010135_opd_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_oki_g_v1',,b'00000000-0000-0000-b057-b6f08af18c35',b'NOAO',b'c4d_141221_010135_oki_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_opi_g_v1',,b'00000000-0000-0000-89ed-e60c2d4d3631',b'NOAO',b'c4d_141221_010135_opi_g_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_141221_010135_ori',,b'00000000-0000-0000-8043-0aab10a80655',b'NOAO',b'c4d_141221_010135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_140519_101352_zri',,b'00000000-0000-0000-8833-e84cf64e1b14',b'NOAO',b'c15e_140519_101352_zri',b'exposure',b'',b'science'
b'caom:NOAO/c15e_140519_101356_zri',,b'00000000-0000-0000-88ad-42b2d4a09b69',b'NOAO',b'c15e_140519_101356_zri',b'exposure',b'',b'science'
b'caom:NOAO/kp1110135',,b'00000000-0000-0000-a2ee-034db98dc1a3',b'NOAO',b'kp1110135',b'exposure',b'',b'science'
b'caom:NOAO/k4f_070527_101353_ori',,b'00000000-0000-0000-a8e5-219803020dd3',b'NOAO',b'k4f_070527_101353_ori',b'exposure',b'',b'science'
b'caom:NOAO/kww_141205_110135_ori',,b'00000000-0000-0000-9be7-dd60c8361908',b'NOAO',b'kww_141205_110135_ori',b'exposure',b'',b'science'
b'caom:NOAO/c13a_140518_010135_ori',,b'00000000-0000-0000-99e9-a581f10b9327',b'NOAO',b'c13a_140518_010135_ori',b'exposure',b'',b'science'
b'caom:NOAO/k09m_050505_101353_ori',,b'00000000-0000-0000-8856-935f7361314a',b'NOAO',b'k09m_050505_101353_ori',b'exposure',b'object',b'science'
b'caom:NOAO/ct2610135',,b'00000000-0000-0000-91c4-8c3dfd719ecc',b'NOAO',b'ct2610135',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_141204_101350_dri',,b'00000000-0000-0000-9777-5ebf75885e6e',b'NOAO',b'c15e_141204_101350_dri',b'exposure',b'',b'science'
b'caom:NOAO/kww_140518_101350_ori',,b'00000000-0000-0000-8877-dec29632fab6',b'NOAO',b'kww_140518_101350_ori',b'exposure',b'',b'science'
b'caom:NOAO/c13a_060827_101354_fri',,b'00000000-0000-0000-aed1-82beca8951b9',b'NOAO',b'c13a_060827_101354_fri',b'exposure',b'',b'science'
b'caom:NOAO/c15e_140209_101358_cri',,b'00000000-0000-0000-9084-0d0366475bad',b'NOAO',b'c15e_140209_101358_cri',b'exposure',b'',b'science'
b'caom:NOAO/k21f_041213_101353_ori',,b'00000000-0000-0000-9735-faedab6759f6',b'NOAO',b'k21f_041213_101353_ori',b'exposure',b'',b'science'
b'caom:NOAO/k4n_071205_101353_ori',,b'00000000-0000-0000-aadd-492aefc196ab',b'NOAO',b'k4n_071205_101353_ori',b'exposure',b'object',b'science'
b'caom:NOAO/cp1013505',,b'00000000-0000-0000-990f-11f937c0b383',b'NOAO',b'cp1013505',b'exposure',b'object',b'science'
b'caom:NOAO/k09i_080126_010135_zri',,b'00000000-0000-0000-b47d-35e99e384c61',b'NOAO',b'k09i_080126_010135_zri',b'exposure',b'',b'science'
b'caom:NOAO/k4n_080224_101356_ori',,b'00000000-0000-0000-9fcb-980c44e6f691',b'NOAO',b'k4n_080224_101356_ori',b'exposure',b'object',b'science'
